,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
8,"13,880",,2011,2012,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,7,26,42770-87,84.941,,593,42770,9,,
9,"2,600",,1992,2012,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,7,3,42770-9,39.99,,530,42770,2,,
10,"2,300",,1986,2012,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,7,9,42770-10,39.72,,590-1,42770,1,,
11,"2,700",,1992,2012,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,7,20,42770-9,39.99,,530,42770,1,,
0,"5,400",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,8,1,42770-4,49.23,,746-6,42770,1,,
1,"13,300",,1998,2012,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,8,7,42770-3,84.93,,745-1,42770,14,,
2,"5,000",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,8,31,42770-4,49.23,,746-6,42770,18,,
3,"3,600",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,8,1,42770-80,59.871,,373-25,42770,15,,
4,"3,600",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,8,1,42770-80,59.871,,373-25,42770,5,,
5,"3,600",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,8,1,42770-80,59.871,,373-25,42770,5,,
6,"3,600",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,8,1,42770-80,59.871,,373-25,42770,5,,
7,"3,600",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,8,1,42770-80,59.871,,373-25,42770,4,,
8,"3,600",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,8,1,42770-80,59.871,,373-25,42770,4,,
9,"3,600",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,8,1,42770-80,59.871,,373-25,42770,15,,
10,"8,900",,2002,2012,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,8,20,42770-21,59.93,,302,42770,12,,
11,"1,500",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,8,21,42770-8,48.79,,229-3,42770,1,,
12,"7,500",,2002,2012,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,8,29,42770-21,59.93,,302,42770,4,,
13,"1,280",,1984,2012,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,8,14,42770-13,40.45,,144,42770,2,,
14,"13,880",,2011,2012,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,8,10,42770-87,84.941,,593,42770,9,,
15,"11,000",,2011,2012,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,8,20,42770-87,84.941,,593,42770,11,,
16,"11,300",,2011,2012,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,8,27,42770-87,84.941,,593,42770,4,,
17,"2,600",,1992,2012,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,8,1,42770-9,39.6,,530,42770,2,,
18,"2,000",,1986,2012,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,8,13,42770-10,39.72,,590-1,42770,5,,
19,"2,650",,1992,2012,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,8,24,42770-9,39.6,,530,42770,4,,
0,"3,000",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,9,6,42770-4,31.58,,746-6,42770,17,,
1,"2,300",,1990,2012,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,9,10,42770-1,39.3,,772-2,42770,1,,
2,"6,300",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,9,24,42770-80,59.871,,373-25,42770,3,,
3,"6,000",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,9,27,42770-80,59.871,,373-25,42770,14,,
4,"8,570",,2002,2012,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,9,3,42770-21,59.93,,302,42770,9,,
5,"2,700",,1984,2012,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,9,4,42770-6,45.85,,435-1,42770,1,,
6,"2,500",,1984,2012,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,9,6,42770-6,45.72,,435-1,42770,4,,
7,"8,900",,2002,2012,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,9,7,42770-21,59.97,,302,42770,8,,
8,"2,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,9,10,42770-8,56.2,,229-3,42770,1,,
9,"2,600",,1991,2012,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,9,18,42770-7,39.3,,435-5,42770,1,,
10,"3,000",,1991,2012,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,9,18,42770-7,39.3,,435-5,42770,3,,
11,"9,200",,2003,2012,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,9,19,42770-15,59.93,,294-3,42770,12,,
12,"1,150",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,9,28,42770-8,48.79,,229-3,42770,2,,
13,"1,150",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,9,28,42770-8,48.79,,229-3,42770,4,,
14,"2,550",,1992,2012,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,9,4,42770-9,39.99,,530,42770,5,,
15,"2,700",,1992,2012,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,9,10,42770-9,39.99,,530,42770,5,,
16,"3,000",,1991,2012,¼ºÀç±æ,00006,00000,42770,01,0,4487205,ÀÓ°è¸é ºÀ»ê¸®,0238,0010,42770,35026,1,µ¿»ê,9,3,42770-12,59.64,,238-10,42770,3,,
17,"3,000",,1991,2012,¼ºÀç±æ,00006,00000,42770,01,0,4487205,ÀÓ°è¸é ºÀ»ê¸®,0238,0010,42770,35026,1,µ¿»ê,9,10,42770-12,59.64,,238-10,42770,3,,
0,"3,975",,1990,2012,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,10,2,42770-1,39.3,,772-2,42770,3,,
1,"7,000",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,10,4,42770-4,59.66,,746-6,42770,4,,
2,"3,500",,1989,2012,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,10,12,42770-2,46.8,,628,42770,1,,
3,"7,500",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,10,19,42770-4,59.66,,746-6,42770,4,,
4,"8,800",,1998,2012,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,10,26,42770-3,59.86,,745-1,42770,7,,
5,"2,800",,1991,2012,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,10,9,42770-7,39.3,,435-5,42770,1,,
6,"9,300",,2003,2012,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,10,9,42770-15,59.93,,294-3,42770,1,,
7,"7,000",,2002,2012,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,10,10,42770-21,59.93,,302,42770,1,,
8,"4,500",,1986,2012,¹ü¹ÙÀ§±æ,00007,00011,42770,01,0,4487132,»çºÏÀ¾ »çºÏ¸®,0282,0000,42770,25622,1,´ë¸²,10,16,42770-5,58.32,,282,42770,3,,
9,"1,750",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,10,29,42770-8,40,,229-3,42770,2,,
10,"2,200",,1992,2012,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,10,4,42770-9,39.99,,530,42770,1,,
11,"2,550",,1986,2012,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,10,10,42770-10,39.72,,590-1,42770,1,,
12,"2,720",,1992,2012,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,10,12,42770-9,39.99,,530,42770,3,,
13,"2,200",,1992,2012,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,10,23,42770-9,39.6,,530,42770,5,,
0,"9,000",,1998,2012,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,11,1,42770-3,59.86,,745-1,42770,15,,
1,"8,800",,1998,2012,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,11,2,42770-3,59.86,,745-1,42770,16,,
2,"3,450",,1990,2012,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,11,5,42770-1,39.3,,772-2,42770,1,,
3,"3,400",,1989,2012,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,11,5,42770-2,46.8,,628,42770,4,,
4,"5,500",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,11,7,42770-4,49.23,,746-6,42770,18,,
5,"12,000",,1998,2012,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,11,8,42770-3,84.93,,745-1,42770,16,,
6,"3,800",,1990,2012,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,11,12,42770-1,39.3,,772-2,42770,2,,
7,"9,000",,1998,2012,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,11,14,42770-3,59.86,,745-1,42770,14,,
8,"5,700",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,11,14,42770-4,49.23,,746-6,42770,10,,
9,"3,900",,1993,2012,¿ë´ã±æ,00071,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0617,0001,42770,25022,1,ºÏ½Ç±¤¿ø(ÅÂÃ¢),11,15,42770-17,44.64,,617-1,42770,2,,
10,"7,000",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,11,22,42770-4,59.66,,746-6,42770,12,,
11,"5,750",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,11,22,42770-4,49.23,,746-6,42770,13,,
12,"4,000",,1989,2012,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,11,26,42770-2,46.8,,628,42770,2,,
13,"5,800",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,11,26,42770-4,49.23,,746-6,42770,4,,
14,"3,600",,1990,2012,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,11,28,42770-1,39.69,,772-2,42770,2,,
15,"12,100",,1998,2012,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,11,29,42770-3,84.93,,745-1,42770,15,,
16,"2,500",,1990,2012,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,11,30,42770-1,39.3,,772-2,42770,1,,
17,"3,300",,1997,2012,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,11,30,42770-4,31.58,,746-6,42770,17,,
18,"5,300",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,11,4,42770-80,59.871,,373-25,42770,12,,
19,"5,100",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,11,15,42770-80,59.871,,373-25,42770,6,,
20,"5,100",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,11,15,42770-80,59.871,,373-25,42770,9,,
21,"5,100",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,11,15,42770-80,59.871,,373-25,42770,8,,
22,"5,100",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,11,15,42770-80,59.871,,373-25,42770,8,,
23,"5,100",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,11,15,42770-80,59.871,,373-25,42770,7,,
24,"5,100",,2004,2012,°­¿ø³²·Î,06453,00000,42770,01,0,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,°íÇÑ½ºÄ«ÀÌºô,11,15,42770-80,59.871,,373-25,42770,6,,
25,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,2,42770-8,40,,229-3,42770,1,,
26,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,2,42770-8,40,,229-3,42770,4,,
27,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,2,42770-8,40,,229-3,42770,4,,
28,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,2,42770-8,40,,229-3,42770,3,,
29,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,2,42770-8,40,,229-3,42770,2,,
30,"2,900",,1984,2012,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,11,5,42770-6,45.85,,435-1,42770,5,,
31,"8,550",,2002,2012,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,11,7,42770-21,59.93,,302,42770,3,,
32,"3,000",,1991,2012,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,11,10,42770-7,39.69,,435-5,42770,4,,
33,"3,200",,1991,2012,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,11,14,42770-7,39.69,,435-5,42770,2,,
34,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,15,42770-8,37.66,,229-3,42770,1,,
35,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,15,42770-8,37.66,,229-3,42770,3,,
36,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,15,42770-8,37.66,,229-3,42770,3,,
37,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,15,42770-8,37.66,,229-3,42770,2,,
38,"1,600",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,19,42770-8,37.66,,229-3,42770,3,,
39,"2,500",,1991,2012,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,11,20,42770-7,39.69,,435-5,42770,5,,
40,"2,400",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,20,42770-8,56.59,,229-3,42770,4,,
41,"2,400",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,20,42770-8,48.79,,229-3,42770,3,,
42,"2,400",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,20,42770-8,48.79,,229-3,42770,4,,
43,"2,400",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,20,42770-8,48.79,,229-3,42770,4,,
44,"2,400",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,20,42770-8,48.79,,229-3,42770,1,,
45,"2,500",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,21,42770-8,48.79,,229-3,42770,1,,
46,"2,200",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,21,42770-8,40,,229-3,42770,4,,
47,"2,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,21,42770-8,48.79,,229-3,42770,2,,
48,"2,600",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,22,42770-8,48.79,,229-3,42770,2,,
49,"2,200",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,22,42770-8,40,,229-3,42770,1,,
50,"1,700",,1989,2012,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,11,26,42770-8,40,,229-3,42770,1,,
51,"1,000",,1984,2012,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,11,23,42770-13,40.45,,144,42770,2,,
52,"13,000",,2011,2012,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,11,7,42770-87,84.941,,593,42770,7,,
53,"10,200",,2011,2012,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,11,30,42770-87,84.941,,593,42770,6,,
54,"6,738",,2011,2012,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,11,30,42770-87,84.941,,593,42770,12,,
55,"6,738",,2011,2012,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,11,30,42770-87,84.941,,593,42770,12,,
56,"6,738",,2011,2012,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,11,30,42770-87,84.941,,593,42770,12,,
