,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
26,"6,450",,2000,2019,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,11,29,42720-23,48.202,,155,42720,11,,
0,"2,800",,1990,2019,¼®È­¾È±æ2±æ,00017,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0013,0004,42720,25023,1,¿ì½Å,12,5,42720-16,29.79,,13-4,42720,1,,
1,"6,350",,1988,2019,È«Ãµ·Î1±æ,00008,00000,42720,01,0,4475638,È«ÃµÀ¾ Èñ¸Á¸®,0398,0001,42720,25023,1,¼öÁ¤,12,6,42720-5,77.4,,398-1,42720,5,,
2,"4,900",,1998,2019,¸¶Áö±â·Î,00110,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0424,0000,42720,25023,1,½Å¾Æ1Â÷,12,10,42720-17,39.99,,424,42720,3,,
3,"11,000",,1994,2019,¸¶Áö±â·Î,00101,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0261,0003,42720,25023,1,¹ÌÁø2,12,16,42720-3,59.85,,261-3,42720,5,,
4,"10,500",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,12,2,42720-19,49.71,,200,42720,6,,
5,"13,000",,1992,2019,È«Ãµ·Î,00462,00000,42720,00,0,3225052,È«ÃµÀ¾ °¥¸¶°î¸®,0449,0000,42720,25024,1,ÅÂ¸²,12,5,42720-10,84.87,,449,42720,5,,
6,"28,000",,2007,2019,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,12,7,42720-118,115.6689,,73,42720,12,,
7,"9,850",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,12,10,42720-19,49.83,,200,42720,9,,
8,"11,500",,1998,2019,³Êºê³»±æ,00188,00000,42720,01,0,4475116,È«ÃµÀ¾ °¥¸¶°î¸®,0424,0003,42720,25024,1,¹ÌÁø5,12,11,42720-9,59.4,,424-3,42720,7,,
9,"20,450",,2016,2019,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,12,11,42720-157,59.9747,,549,42720,13,,
10,"16,500",,2004,2019,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,12,13,42720-20,59.97,,222,42720,14,,
11,"9,880",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,12,16,42720-19,49.83,,200,42720,14,,
12,"26,400",,2007,2019,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,12,16,42720-118,115.6689,,73,42720,6,,
13,"10,000",,1996,2019,³Êºê³»±æ,00190,00000,42720,01,0,4475116,È«ÃµÀ¾ °¥¸¶°î¸®,0424,0004,42720,25024,1,¹ÌÁø3Â÷°­º¯,12,17,42720-8,83.88,,424-4,42720,10,,
14,"23,800",,2007,2019,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,12,17,42720-118,84.8467,,73,42720,4,,
15,"11,800",,2013,2019,°¥¸¶·Î8±æ,00011,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0078,0010,42720,25024,1,¹Ì¼Ò,12,19,42720-144,59.85,,78-10,42720,4,,
16,"21,300",,2007,2019,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,12,28,42720-118,84.8467,,73,42720,2,,
17,"6,700",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,12,29,42720-19,39.6,,200,42720,9,,
18,"24,700",,2006,2019,³²»ê¸¶À»±æ,00013,00001,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0497,0000,42720,25029,1,¿¬ºÀ¾ÆÀÌÆÄÅ©,12,2,42720-116,84.8117,,497,42720,2,,
19,"9,800",,2000,2019,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,12,3,42720-21,59.81,,468-1,42720,15,,
20,"26,500",,2006,2019,³²»ê¸¶À»±æ,00013,00001,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0497,0000,42720,25029,1,¿¬ºÀ¾ÆÀÌÆÄÅ©,12,7,42720-116,84.8117,,497,42720,7,,
21,"12,500",,1996,2019,¿¬ºÀÁß¾Ó·Î,00018,00000,42720,01,0,3225038,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0000,42720,25029,1,Çö´ë,12,9,42720-12,59.445,,468,42720,8,,
22,"15,000",,2014,2019,¿¬ºÀ·Î6±æ,00007,00000,42720,01,0,4475677,È«ÃµÀ¾ ¿¬ºÀ¸®,0153,0005,42720,25029,1,º£³×Ä¡¾Æ¾ÆÆÄÆ®,12,9,42720-152,71.76,,153-5,42720,8,,
23,"11,000",,2014,2019,¿¬ºÀ·Î6±æ,00007,00000,42720,01,0,4475677,È«ÃµÀ¾ ¿¬ºÀ¸®,0153,0005,42720,25029,1,º£³×Ä¡¾Æ¾ÆÆÄÆ®,12,9,42720-152,51.71,,153-5,42720,6,,
24,"12,600",,2014,2019,¿¬ºÀ·Î6±æ,00007,00000,42720,01,0,4475677,È«ÃµÀ¾ ¿¬ºÀ¸®,0153,0005,42720,25029,1,º£³×Ä¡¾Æ¾ÆÆÄÆ®,12,9,42720-152,58.66,,153-5,42720,4,,
25,"11,500",,2014,2019,¿¬ºÀ·Î6±æ,00007,00000,42720,01,0,4475677,È«ÃµÀ¾ ¿¬ºÀ¸®,0153,0005,42720,25029,1,º£³×Ä¡¾Æ¾ÆÆÄÆ®,12,10,42720-152,46.13,,153-5,42720,6,,
26,"16,100",,2007,2019,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,12,13,42720-119,59.9781,,496,42720,7,,
27,"11,600",,2014,2019,¿¬ºÀ·Î6±æ,00007,00000,42720,01,0,4475677,È«ÃµÀ¾ ¿¬ºÀ¸®,0153,0005,42720,25029,1,º£³×Ä¡¾Æ¾ÆÆÄÆ®,12,17,42720-152,46.13,,153-5,42720,3,,
28,"17,500",,2014,2019,¿¬ºÀ·Î6±æ,00007,00000,42720,01,0,4475677,È«ÃµÀ¾ ¿¬ºÀ¸®,0153,0005,42720,25029,1,º£³×Ä¡¾Æ¾ÆÆÄÆ®,12,24,42720-152,63.54,,153-5,42720,10,,
29,"13,600",,2014,2019,¿¬ºÀ·Î6±æ,00007,00000,42720,01,0,4475677,È«ÃµÀ¾ ¿¬ºÀ¸®,0153,0005,42720,25029,1,º£³×Ä¡¾Æ¾ÆÆÄÆ®,12,27,42720-152,58.66,,153-5,42720,10,,
30,"6,150",,2000,2019,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,12,16,42720-23,48.202,,155,42720,5,,
31,"6,000",,2000,2019,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,12,25,42720-23,48.202,,155,42720,9,,
32,"4,350",,1999,2019,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,12,29,42720-22,39.974,,133-1,42720,2,,
0,"5,000",,1994,2020,¸¶Áö±â·Î,00101,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0261,0003,42720,25023,1,¹ÌÁø2,1,6,42720-3,59.85,,261-3,42720,11,,
1,"7,500",,1992,2020,¼®È­¾È±æ2±æ,00023,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0015,0005,42720,25023,1,¿ì½Åºô¶ó,1,6,42720-6,77.73,,15-5,42720,2,,
2,"18,500",,2012,2020,È«Ãµ·Î,00321,00000,42720,01,0,3225052,È«ÃµÀ¾ Èñ¸Á¸®,0369,0000,42720,25023,1,¾ÈÁ¤½ºÀ§Æ®Å¸¿ö,1,16,42720-137,71.878,,369,42720,4,,
3,"20,000",,2012,2020,È«Ãµ·Î,00321,00000,42720,01,0,3225052,È«ÃµÀ¾ Èñ¸Á¸®,0369,0000,42720,25023,1,¾ÈÁ¤½ºÀ§Æ®Å¸¿ö,1,28,42720-137,71.878,,369,42720,11,,
4,"9,750",,2001,2020,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,1,3,42720-19,49.71,,200,42720,13,,
5,"28,700",,2016,2020,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,1,4,42720-157,84.9915,,549,42720,9,,
6,"22,800",,2007,2020,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,1,8,42720-118,84.8467,,73,42720,10,,
7,"9,530",,2001,2020,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,1,9,42720-19,49.71,,200,42720,8,,
8,"13,700",,2004,2020,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,1,10,42720-20,51.57,,222,42720,3,,
9,"18,700",,2016,2020,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,1,13,42720-157,59.9747,,549,42720,3,,
10,"20,200",,2016,2020,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,1,14,42720-157,59.9747,,549,42720,18,,
11,"6,000",,2001,2020,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,1,20,42720-19,39.6,,200,42720,1,,
12,"22,500",,2007,2020,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,1,21,42720-118,84.8467,,73,42720,12,,
13,"13,400",,2004,2020,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,1,23,42720-20,51.57,,222,42720,9,,
14,"15,100",,2001,2020,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,1,25,42720-19,59.41,,200,42720,6,,
15,"13,800",,2004,2020,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,1,28,42720-20,51.57,,222,42720,12,,
16,"14,900",,1996,2020,¿¬ºÀÁß¾Ó·Î,00018,00000,42720,01,0,3225038,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0000,42720,25029,1,Çö´ë,1,2,42720-12,59.445,,468,42720,13,,
17,"25,000",,2006,2020,³²»ê¸¶À»±æ,00013,00001,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0497,0000,42720,25029,1,¿¬ºÀ¾ÆÀÌÆÄÅ©,1,3,42720-116,84.8117,,497,42720,12,,
18,"16,100",,2007,2020,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,1,3,42720-119,59.9781,,496,42720,7,,
19,"10,400",,2000,2020,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,1,13,42720-21,59.81,,468-1,42720,10,,
20,"9,900",,2000,2020,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,1,14,42720-21,59.81,,468-1,42720,5,,
21,"10,000",,2000,2020,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,1,16,42720-21,59.81,,468-1,42720,2,,
22,"5,600",,1989,2020,³²»ê°­º¯·Î5±æ,00003,00000,42720,01,0,4475103,È«ÃµÀ¾ ¿¬ºÀ¸®,0454,0000,42720,25029,1,»ïÈ£,1,17,42720-11,40.08,,454,42720,4,,
23,"5,000",,2000,2020,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,1,3,42720-23,48.202,,155,42720,14,,
24,"6,000",,2000,2020,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,1,10,42720-23,48.202,,155,42720,9,,
25,"6,600",,2000,2020,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,1,22,42720-23,48.202,,155,42720,3,,
26,"6,100",,2000,2020,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,1,23,42720-23,48.202,,155,42720,5,,
27,"6,000",,2000,2020,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,1,29,42720-23,48.202,,155,42720,7,,
0,"14,300",,1994,2020,¸¶Áö±â·Î,00101,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0261,0003,42720,25023,1,¹ÌÁø2,2,5,42720-3,84.5,,261-3,42720,6,,
1,"9,000",,1999,2020,¸¶Áö±â·Î,00107,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0425,0000,42720,25023,1,½Å¾Æ2Â÷,2,10,42720-18,59.04,,425,42720,8,,
2,"21,500",,2012,2020,È«Ãµ·Î,00321,00000,42720,01,0,3225052,È«ÃµÀ¾ Èñ¸Á¸®,0369,0000,42720,25023,1,¾ÈÁ¤½ºÀ§Æ®Å¸¿ö,2,28,42720-137,74.735,,369,42720,13,,
3,"10,300",,2001,2020,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,3,42720-19,49.71,,200,42720,15,,
4,"24,500",,2007,2020,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,2,6,42720-118,84.8467,,73,42720,8,,
5,"9,650",,2001,2020,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,7,42720-19,49.71,,200,42720,11,,
6,"27,400",,2016,2020,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,2,8,42720-157,84.9915,,549,42720,6,,
7,"21,500",,2007,2020,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,2,10,42720-118,84.8467,,73,42720,1,,
8,"23,930",,2007,2020,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,2,11,42720-118,84.8467,,73,42720,10,,
9,"11,000",,2013,2020,°¥¸¶·Î8±æ,00011,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0078,0010,42720,25024,1,¹Ì¼Ò,2,14,42720-144,59.85,,78-10,42720,3,,
10,"20,100",,2016,2020,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,2,14,42720-157,59.9747,,549,42720,12,,
11,"19,350",,2016,2020,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,2,14,42720-157,59.9781,,549,42720,5,,
12,"13,500",,2004,2020,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,2,15,42720-20,51.57,,222,42720,10,,
13,"9,800",,2001,2020,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,18,42720-19,49.83,,200,42720,3,,
14,"26,800",,2007,2020,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,2,18,42720-118,115.6689,,73,42720,3,,
15,"24,500",,2007,2020,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,2,21,42720-118,84.8467,,73,42720,13,,
16,"13,000",,2004,2020,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,2,22,42720-20,51.57,,222,42720,4,,
17,"19,800",,2016,2020,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,2,23,42720-157,59.9728,,549,42720,6,,
18,"27,000",,2016,2020,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,2,24,42720-157,84.9915,,549,42720,1,,
19,"15,250",,2004,2020,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,2,25,42720-20,59.97,,222,42720,8,,
20,"25,000",,2007,2020,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,2,26,42720-118,84.8467,,73,42720,6,,
21,"14,000",,2001,2020,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,29,42720-19,59.41,,200,42720,2,,
22,"13,700",,2004,2020,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,2,29,42720-20,51.57,,222,42720,7,,
23,"24,500",,2006,2020,³²»ê¸¶À»±æ,00013,00001,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0497,0000,42720,25029,1,¿¬ºÀ¾ÆÀÌÆÄÅ©,2,3,42720-116,84.8117,,497,42720,5,,
24,"10,400",,2000,2020,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,2,9,42720-21,59.81,,468-1,42720,3,,
25,"15,500",,1996,2020,¿¬ºÀÁß¾Ó·Î,00018,00000,42720,01,0,3225038,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0000,42720,25029,1,Çö´ë,2,10,42720-12,59.445,,468,42720,7,,
26,"14,600",,1996,2020,¿¬ºÀÁß¾Ó·Î,00018,00000,42720,01,0,3225038,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0000,42720,25029,1,Çö´ë,2,11,42720-12,59.445,,468,42720,11,,
27,"9,900",,2000,2020,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,2,11,42720-21,59.81,,468-1,42720,8,,
28,"15,000",,2007,2020,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,2,15,42720-119,59.9781,,496,42720,2,,
29,"10,300",,2000,2020,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,2,18,42720-21,59.81,,468-1,42720,12,,
30,"26,000",,2006,2020,³²»ê¸¶À»±æ,00013,00001,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0497,0000,42720,25029,1,¿¬ºÀ¾ÆÀÌÆÄÅ©,2,19,42720-116,84.8117,,497,42720,6,,
31,"4,100",,1989,2020,³²»ê°­º¯·Î5±æ,00003,00000,42720,01,0,4475103,È«ÃµÀ¾ ¿¬ºÀ¸®,0454,0000,42720,25029,1,»ïÈ£,2,21,42720-11,53.76,,454,42720,5,,
32,"20,000",,2006,2020,³²»ê¸¶À»±æ,00013,00001,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0497,0000,42720,25029,1,¿¬ºÀ¾ÆÀÌÆÄÅ©,2,21,42720-116,84.8117,,497,42720,9,,
33,"16,200",,2007,2020,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,2,22,42720-119,59.9781,,496,42720,10,,
34,"9,000",,2000,2020,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,2,26,42720-21,59.81,,468-1,42720,7,,
35,"3,900",,1999,2020,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,2,3,42720-22,39.974,,133-1,42720,2,,
36,"2,400",,1999,2020,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,2,4,42720-22,26.36,,133-1,42720,1,,
37,"5,500",,2000,2020,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,2,10,42720-23,48.202,,155,42720,8,,
38,"3,800",,1999,2020,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,2,11,42720-22,39.974,,133-1,42720,2,,
39,"2,900",,1999,2020,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,2,11,42720-22,26.36,,133-1,42720,2,,
40,"2,900",,1999,2020,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,2,11,42720-22,26.36,,133-1,42720,3,,
41,"3,900",,1999,2020,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,2,14,42720-22,39.974,,133-1,42720,3,,
42,"5,750",,2000,2020,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,2,14,42720-23,52.972,,155,42720,1,,
43,"6,200",,2000,2020,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,2,15,42720-23,48.202,,155,42720,6,,
