,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
61,"51,000",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,11,18,27110-293,84.9343,,3006,27110,19,,,0
62,"15,000",,1992,2019,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,11,19,27110-28,53.6,,2482-1,27110,5,,,0
63,"35,000",,2005,2019,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,11,19,27110-64,84.9597,,2937-1,27110,6,,,0
64,"25,300",,1993,2019,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,11,19,27110-30,59.96,,2466-1,27110,11,,,0
65,"54,000",,2007,2019,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,11,23,27110-272,129.83,,665,27110,22,,,0
66,"54,800",,2008,2019,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,11,23,27110-274,108.63,,2991,27110,18,,,0
67,"25,000",,1993,2019,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,11,27,27110-30,59.96,,2466-1,27110,17,,,0
68,"74,500",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,11,27,27110-293,116.5842,,3006,27110,20,,,0
69,"52,500",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,11,27,27110-293,84.9343,,3006,27110,27,,,0
70,"54,000",,2008,2019,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,11,27,27110-274,108.63,,2991,27110,11,,,0
71,"20,400",,1992,2019,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,11,28,27110-33,59.99,,2434,27110,14,,,0
72,"39,000",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,11,28,27110-292,59.8748,,3000,27110,10,,,0
73,"50,700",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,11,28,27110-292,84.8336,,3000,27110,14,,,0
74,"9,500",,1992,2019,남산로7길,00055,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,11,30,27110-28,33.06,,2482-1,27110,14,,,0
75,"34,000",,2017,2019,중앙대로58길,00005,00000,27110,00,4223125,남산동,2108,0009,27110,15600,1,시티뷰,11,30,27110-300,84.85,,2108-9,27110,10,,,0
76,"53,300",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,11,30,27110-293,84.9557,,3006,27110,16,,,0
77,"24,400",,1993,2019,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,11,30,27110-30,59.96,,2466-1,27110,3,,,0
78,"39,000",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,11,2,27110-41,105.11,,44-10,27110,4,,,0
79,"38,200",,1978,2019,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,11,6,27110-40,81.19,,55-3,27110,8,,,0
80,"39,500",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,11,6,27110-295,59.9728,,758,27110,5,,,
81,"46,500",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,6,27110-270,80.706,,60-10,27110,10,,,0
82,"37,500",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,11,7,27110-295,59.9728,,758,27110,3,,,
83,"50,000",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,8,27110-270,80.706,,60-10,27110,19,,,0
84,"69,800",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,9,27110-270,129.185,,60-10,27110,29,,,0
85,"38,000",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,11,9,27110-295,59.9728,,758,27110,15,,,
86,"54,000",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,11,9,27110-295,84.987,,758,27110,12,,,
87,"37,900",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,11,10,27110-295,59.9896,,758,27110,3,,,
88,"50,300",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,11,27110-270,80.736,,60-10,27110,9,,,0
89,"44,500",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,11,12,27110-41,122.22,,44-10,27110,4,,,0
90,"41,800",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,11,15,27110-41,105.11,,44-10,27110,12,,,0
91,"57,000",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,15,27110-270,129.185,,60-10,27110,32,,,0
92,"46,750",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,16,27110-270,80.736,,60-10,27110,4,,,0
93,"47,500",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,16,27110-270,80.706,,60-10,27110,18,,,0
94,"37,000",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,11,18,27110-41,105.11,,44-10,27110,10,,,0
95,"47,800",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,19,27110-270,80.706,,60-10,27110,15,,,0
96,"42,700",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,11,20,27110-41,105.11,,44-10,27110,7,,,0
97,"49,500",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,11,20,27110-295,77.98,,758,27110,15,,,
98,"51,700",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,21,27110-270,80.736,,60-10,27110,21,,,0
99,"39,000",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,11,22,27110-295,59.9728,,758,27110,5,,,
100,"47,500",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,11,23,27110-41,128.07,,44-10,27110,2,,,0
101,"48,000",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,11,25,27110-295,77.98,,758,27110,6,,,
102,"40,200",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,11,26,27110-295,59.9728,,758,27110,22,,,
103,"77,000",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,28,27110-270,153.045,,60-10,27110,42,,,0
0,"17,500",,1997,2019,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,12,2,27110-2,59.91,,33-1,27110,7,,,0
1,"23,700",,1979,2019,태평로,00225,00000,27110,01,3141011,동인동1가,0116,0000,27110,10100,1,동인태평78,12,9,27110-1,46.15,,116,27110,2,,,0
2,"21,900",,1979,2019,태평로,00225,00000,27110,01,3141011,동인동1가,0116,0000,27110,10100,1,동인태평78,12,21,27110-1,46.15,,116,27110,5,,,0
3,"10,000",,1984,2019,동덕로36길,00057,00000,27110,03,4223077,동인동3가,0088,0000,27110,10300,1,동삼(88-0),12,9,27110-5,50.4,,88,27110,5,,,0
4,"52,800",,2013,2019,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,12,4,27110-286,84.7978,,383,27110,19,,,0
5,"37,500",,2013,2019,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,12,12,27110-286,59.989,,383,27110,14,,,0
6,"49,800",,2013,2019,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,12,17,27110-286,84.7528,,383,27110,9,,,0
7,"50,500",,2013,2019,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,12,18,27110-286,84.5739,,383,27110,9,,,0
8,"40,000",,2013,2019,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,12,21,27110-286,59.989,,383,27110,13,,,0
9,"43,000",,2013,2019,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,12,23,27110-286,59.989,,383,27110,14,,,0
10,"27,500",,1978,2019,태평로,00205,00000,27110,03,3141011,태평로1가,0023,0001,27110,12400,1,태평,12,19,27110-16,58.81,,23-1,27110,3,,,0
11,"5,500",,2014,2019,공평로,00105,00000,27110,07,3007017,교동,0008,0000,27110,12500,1,노마즈하우스,12,20,27110-290,14.598,,8,27110,17,,,0
12,"23,000",,1976,2019,태평로,00056,00000,27110,06,3141011,도원동,0003,0005,27110,12900,1,도원,12,12,27110-18,40.23,,3-5,27110,2,,,0
13,"47,500",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,4,27110-301,72.8353,,173,27110,35,,,
14,"43,200",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,6,27110-301,59.6032,,173,27110,17,,,
15,"49,000",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,7,27110-301,84.6421,,173,27110,9,,,
16,"48,000",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,7,27110-301,72.8353,,173,27110,18,,,
17,"47,000",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,14,27110-301,72.8353,,173,27110,32,,,
18,"15,000",,2003,2019,서성로,00088,00005,27110,01,3141009,수창동,0040,0011,27110,13000,1,경진테크빌(102동),12,17,27110-52,84.9,,40-11,27110,7,,,0
19,"51,200",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,17,27110-301,84.6421,,173,27110,12,,,
20,"54,000",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,18,27110-301,84.6421,,173,27110,33,,,
21,"40,500",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,19,27110-301,59.6032,,173,27110,16,,,
22,"56,000",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,20,27110-301,84.6421,,173,27110,31,,,
23,"54,900",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,21,27110-301,84.6421,,173,27110,39,,,
24,"53,000",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,26,27110-301,84.6421,,173,27110,37,,,
25,"42,350",,2017,2019,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,12,30,27110-301,59.6032,,173,27110,19,,,
26,"25,500",,2016,2019,태평로,00113,00081,27110,08,3141011,태평로3가,0214,0005,27110,13100,1,지성하이츠,12,20,27110-296,84.9125,,214-5,27110,14,,,0
27,"69,000",,2007,2019,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,12,12,27110-273,157.22,,100,27110,18,,,0
28,"32,500",,2007,2019,국채보상로101길,00021,00000,27110,03,4223015,동산동,0005,0002,27110,14000,1,석우리치타운,12,25,27110-271,81.9,,5-2,27110,4,,,0
29,"13,950",,1986,2019,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,12,26,27110-19,47.17,,357,27110,11,,,0
30,"72,200",,2006,2019,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,12,4,27110-268,191.3881,,305-1,27110,22,,,0
31,"46,000",,2006,2019,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,12,4,27110-268,84.9293,,305-1,27110,15,,,0
32,"42,000",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,7,27110-294,59.957,,2106,27110,31,,,0
33,"44,600",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,13,27110-294,59.939,,2106,27110,34,,,0
34,"53,500",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,16,27110-294,84.924,,2106,27110,20,,,0
35,"56,000",,2018,2019,달구벌대로,01943,00000,27110,00,2007002,대신동,2110,0000,27110,15400,1,e편한세상대신,12,16,27110-303,84.976,,2110,27110,3,,,
36,"54,000",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,17,27110-294,84.924,,2106,27110,20,,,0
37,"44,400",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,18,27110-294,59.939,,2106,27110,24,,,0
38,"56,300",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,19,27110-294,84.924,,2106,27110,32,,,0
39,"45,000",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,20,27110-294,59.939,,2106,27110,19,,,0
40,"54,600",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,20,27110-294,84.924,,2106,27110,14,,,0
41,"59,650",,2006,2019,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,12,21,27110-268,133.761,,305-1,27110,27,,,0
42,"44,950",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,23,27110-294,59.939,,2106,27110,14,,,0
43,"43,700",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,25,27110-294,59.858,,2106,27110,15,,,0
44,"54,700",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,27,27110-294,84.924,,2106,27110,24,,,0
45,"57,700",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,27,27110-294,84.838,,2106,27110,15,,,0
46,"65,000",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,28,27110-294,96.482,,2106,27110,26,,,0
47,"58,800",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,28,27110-294,84.838,,2106,27110,30,,,0
48,"56,800",,2015,2019,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,12,30,27110-294,84.838,,2106,27110,32,,,0
49,"49,200",,2006,2019,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,12,31,27110-268,106.967,,305-1,27110,18,,,0
50,"41,500",,2008,2019,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,12,2,27110-274,76.99,,2991,27110,18,,,0
51,"38,600",,2005,2019,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,3,27110-64,84.9597,,2937-1,27110,16,,,0
52,"26,000",,1993,2019,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,4,27110-30,59.96,,2466-1,27110,18,,,0
53,"50,800",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,12,5,27110-293,84.9557,,3006,27110,5,,,0
54,"49,500",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,6,27110-292,84.8336,,3000,27110,12,,,0
55,"20,000",,2003,2019,남산로13길,00070,00000,27110,01,4223032,남산동,2483,0001,27110,15600,1,심미한마음,12,7,27110-49,79.9021,,2483-1,27110,4,,,0
56,"49,700",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,7,27110-292,84.985,,3000,27110,10,,,0
57,"41,500",,2008,2019,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,12,9,27110-274,76.99,,2991,27110,16,,,0
58,"40,000",,2005,2019,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,10,27110-64,110.0673,,2937-1,27110,3,,,0
59,"26,800",,2005,2019,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,10,27110-64,53.4089,,2937-1,27110,17,,,0
60,"21,500",,1993,2019,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,12,27110-30,59.96,,2466-1,27110,2,,,0
61,"52,700",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,12,12,27110-293,84.9343,,3006,27110,21,,,0
62,"46,250",,2005,2019,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,13,27110-64,110.0673,,2937-1,27110,8,,,0
63,"29,500",,1992,2019,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,12,15,27110-33,84.965,,2434,27110,14,,,0
64,"52,300",,2007,2019,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,12,17,27110-272,129.83,,665,27110,15,,,0
65,"15,600",,1992,2019,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,12,18,27110-28,53.6,,2482-1,27110,11,,,0
66,"39,000",,1993,2019,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,18,27110-30,134.955,,2466-1,27110,4,,,0
67,"21,500",,1992,2019,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,12,19,27110-33,59.99,,2434,27110,11,,,0
68,"56,800",,2018,2019,남산로7길,00007,00000,27110,01,4223043,남산동,3012,0000,27110,15600,1,남산역화성파크드림,12,19,27110-304,84.6725,,3012,27110,18,,,0
69,"50,500",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,12,19,27110-293,84.9343,,3006,27110,17,,,0
70,"26,000",,2003,2019,남산로4길,00058,00000,27110,01,4223039,남산동,2210,0008,27110,15600,1,현서그린,12,20,27110-56,123.315,,2210-8,27110,6,,,0
71,"48,000",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,20,27110-292,84.5662,,3000,27110,25,,,0
72,"43,600",,2005,2019,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,20,27110-64,110.0673,,2937-1,27110,21,,,0
73,"53,000",,2008,2019,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,12,21,27110-274,108.63,,2991,27110,9,,,0
74,"42,500",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,21,27110-292,78.5004,,3000,27110,4,,,0
75,"36,300",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,21,27110-292,59.52,,3000,27110,6,,,0
76,"52,300",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,12,23,27110-293,84.9343,,3006,27110,8,,,0
77,"51,300",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,12,23,27110-293,84.9343,,3006,27110,21,,,0
78,"26,800",,2005,2019,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,24,27110-64,53.4089,,2937-1,27110,1,,,0
79,"38,250",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,25,27110-292,59.8748,,3000,27110,10,,,0
80,"77,500",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,12,25,27110-293,116.7448,,3006,27110,29,,,0
81,"24,700",,1993,2019,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,28,27110-30,59.96,,2466-1,27110,19,,,0
82,"54,200",,2014,2019,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,12,28,27110-293,84.9343,,3006,27110,28,,,0
83,"37,200",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,28,27110-292,59.52,,3000,27110,6,,,0
84,"41,900",,2008,2019,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,12,28,27110-274,76.99,,2991,27110,13,,,0
85,"38,400",,2005,2019,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,28,27110-64,84.9597,,2937-1,27110,21,,,0
86,"50,000",,1993,2019,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,30,27110-30,134.955,,2466-1,27110,8,,,0
87,"48,700",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,30,27110-292,84.985,,3000,27110,29,,,0
88,"54,500",,2008,2019,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,12,30,27110-274,108.63,,2991,27110,13,,,0
89,"38,800",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,31,27110-292,59.52,,3000,27110,25,,,0
90,"49,500",,2014,2019,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,12,31,27110-292,84.985,,3000,27110,15,,,0
91,"80,000",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,2,27110-270,141.466,,60-10,27110,8,,,0
92,"46,000",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,3,27110-270,80.706,,60-10,27110,26,,,0
93,"50,000",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,12,6,27110-295,77.98,,758,27110,21,,,
94,"80,500",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,9,27110-270,141.466,,60-10,27110,27,,,0
95,"45,400",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,12,9,27110-295,77.98,,758,27110,9,,,
96,"35,300",,1978,2019,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,12,10,27110-40,84.13,,55-3,27110,2,,,0
97,"38,000",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,10,27110-41,84.93,,44-10,27110,4,,,0
98,"44,800",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,10,27110-41,105.11,,44-10,27110,8,,,0
99,"46,900",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,13,27110-270,80.706,,60-10,27110,8,,,0
100,"36,980",,1978,2019,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,12,17,27110-40,72.6,,55-3,27110,4,,,0
101,"73,500",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,17,27110-270,153.045,,60-10,27110,25,,,0
102,"49,700",,2015,2019,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,12,18,27110-295,77.98,,758,27110,15,,,
103,"43,000",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,19,27110-41,105.11,,44-10,27110,9,,,0
104,"48,000",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,19,27110-270,80.736,,60-10,27110,15,,,0
105,"45,000",,1982,2019,명륜로,00173,00000,27110,03,3141007,대봉동,0024,0034,27110,15700,1,한양가든테라스,12,19,27110-44,175.5,,24-34,27110,3,,,0
106,"49,000",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,19,27110-41,128.07,,44-10,27110,12,,,0
107,"51,000",,2007,2019,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,24,27110-270,80.736,,60-10,27110,22,,,0
108,"37,800",,1986,2019,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,25,27110-41,84.93,,44-10,27110,10,,,0
0,"27,500",,1979,2020,태평로,00225,00000,27110,01,3141011,동인동1가,0116,0000,27110,10100,1,동인태평78,1,10,27110-1,63.5,,116,27110,5,,,0
1,"27,000",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,1,4,27110-286,39.6472,,383,27110,19,,,0
2,"40,000",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,1,16,27110-286,59.989,,383,27110,19,,,0
3,"55,500",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,1,18,27110-286,84.7978,,383,27110,16,,,0
