,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
3,"4,000",,1994,2020,³ªºñ»ê±æ,00071,00000,47770,01,0,4754061,°­±¸¸é ¿ÀÆ÷¸®,0643,0003,47770,31032,1,»ï»ç¸Ç¼Ç,4,24,47770-10,65.48,,643-3,47770,3,,
4,"14,500",,2016,2020,¿µ´ö·Î,01828,00000,47770,03,0,3318006,¿µÇØ¸é ¼º³»¸®,0476,0001,47770,36030,1,¿µÇØµ¿º¸ÆÓ¸®½º,4,27,47770-134,59.7629,,476-1,47770,4,,
5,"7,900",,1996,2020,¿¹ÁÖ7±æ,00016,00000,47770,00,,4754396,¿µÇØ¸é ±«½Ã¸®,0158,0003,47770,36031,1,¿¹ÁÖºñÄ¡,4,11,47770-15,59.64,,158-3,47770,9,,
0,"6,300",,1993,2020,Áß¾Ó±æ,00038,00004,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0261,0000,47770,25027,1,È«¾ÈÇàº¹Å¸¿î,5,8,47770-9,58.55,,261,47770,1,,
1,"19,700",,2014,2020,¿ì°î±æ,00027,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0348,0001,47770,25027,1,µ¿º¸ÆÓ¸®½º,5,15,47770-123,81.6133,,348-1,47770,12,,
2,"11,200",,2014,2020,¿ì°î±æ,00027,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0348,0001,47770,25027,1,µ¿º¸ÆÓ¸®½º,5,17,47770-123,53.1462,,348-1,47770,12,,
3,"8,500",,1991,2020,¿ì°î±æ,00048,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0322,0010,47770,25027,1,°³³ª¸®,5,18,47770-4,84.94,,322-10,47770,4,,
4,"18,400",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,5,18,47770-133,71.0084,,522,47770,11,,
5,"23,500",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,5,19,47770-133,84.9007,,522,47770,11,,
6,"18,300",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,5,20,47770-133,71.0084,,522,47770,11,,
7,"10,300",,2011,2020,À¾»ç¹«¼Ò1±æ,00015,00000,47770,01,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0331,0001,47770,25027,1,¸¾¾Öµë,5,21,47770-102,51.995,,331-1,47770,3,,
8,"18,200",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,5,24,47770-133,71.0084,,522,47770,12,,
9,"18,200",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,5,25,47770-133,71.0084,,522,47770,15,,
10,"11,000",,2013,2020,´ö°îÃµ±æ,00014,00001,47770,01,0,4754097,¿µ´öÀ¾ ¿ì°î¸®,0340,0001,47770,25027,1,ºÎ¿ë¸¶Å©ºä,5,29,47770-117,70.3683,,340-1,47770,4,,
11,"13,500",,2014,2020,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,5,15,47770-124,84.496,,506-16,47770,6,,
0,"4,500",,1993,2020,Áß¾Ó±æ,00038,00004,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0261,0000,47770,25027,1,È«¾ÈÇàº¹Å¸¿î,6,8,47770-9,58.55,,261,47770,1,,
1,"15,500",,2014,2020,½Å°­±¸±æ,00084,00000,47770,00,,4754195,°­±¸¸é ¿ÀÆ÷¸®,0012,0004,47770,31032,1,»ï±¤ÇÏÀÌÃ÷,6,30,47770-120,71.64,,12-4,47770,3,,
2,"14,000",,2014,2020,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,6,30,47770-124,84.496,,506-16,47770,8,,
3,"9,200",,2004,2020,¹ú¿µ1±æ,00024,00000,47770,01,0,4754133,¿µÇØ¸é ¹ú¿µ¸®,0004,0002,47770,36035,1,À¯¼º¶û½ººô,6,16,47770-17,59.5368,,4-2,47770,7,,
0,"8,800",,1994,2020,¿ì°î±æ,00016,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0333,0005,47770,25027,1,²Þµ¹ÀÌºô¶ó,7,2,47770-6,99.94,,333-5,47770,2,,
1,"23,000",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,7,20,47770-133,84.8021,,522,47770,6,,
2,"17,000",,2014,2020,¿µ´ö´ë°Ô·Î,00035,00000,47770,02,0,3318005,°­±¸¸é °­±¸¸®,0335,0018,47770,31031,1,Çª¸¥¹Ù´ÙÅ¸¿î,7,14,47770-122,82.14,,335-18,47770,4,,
3,"18,850",,2011,2020,½Å°­±¸6±æ,00026,00000,47770,01,0,4754194,°­±¸¸é ¿ÀÆ÷¸®,0003,0116,47770,31032,1,±Ý°­¿¤¸®½Ã¾Æ,7,1,47770-100,84.3176,,3-116,47770,7,,
4,"14,500",,2011,2020,½Å°­±¸6±æ,00026,00000,47770,01,0,4754194,°­±¸¸é ¿ÀÆ÷¸®,0003,0116,47770,31032,1,±Ý°­¿¤¸®½Ã¾Æ,7,15,47770-100,84.358,,3-116,47770,5,,
5,"25,500",,2011,2020,½Å°­±¸6±æ,00026,00000,47770,01,0,4754194,°­±¸¸é ¿ÀÆ÷¸®,0003,0116,47770,31032,1,±Ý°­¿¤¸®½Ã¾Æ,7,15,47770-100,114.4531,,3-116,47770,5,,
6,"8,650",,2004,2020,¹ú¿µ1±æ,00024,00000,47770,01,0,4754133,¿µÇØ¸é ¹ú¿µ¸®,0004,0002,47770,36035,1,À¯¼º¶û½ººô,7,29,47770-17,59.5368,,4-2,47770,2,,
0,"24,900",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,8,10,47770-133,84.9697,,522,47770,15,20.08.14,O
1,"24,900",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,8,10,47770-133,84.9697,,522,47770,15,,
2,"7,700",,1997,2020,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,8,16,47770-8,59.91,,283,47770,12,,
3,"7,700",,1997,2020,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,8,16,47770-8,59.91,,283,47770,4,,
4,"5,200",,1993,2020,Áß¾Ó±æ,00038,00004,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0261,0000,47770,25027,1,È«¾ÈÇàº¹Å¸¿î,8,20,47770-9,58.55,,261,47770,4,,
5,"3,800",,2003,2020,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,8,25,47770-16,32.19,,217,47770,7,,
6,"17,000",,2014,2020,Ãà»êÇ×4±æ,00016,00000,47770,00,0,4754342,Ãà»ê¸é Ãà»ê¸®,0090,0001,47770,35032,1,µ¿º¸ÆÓ¸®½º,8,21,47770-127,78.0538,,90-1,47770,8,,
7,"16,300",,2016,2020,¿µ´ö·Î,01828,00000,47770,03,0,3318006,¿µÇØ¸é ¼º³»¸®,0476,0001,47770,36030,1,¿µÇØµ¿º¸ÆÓ¸®½º,8,18,47770-134,59.927,,476-1,47770,15,,
0,"6,400",,1990,2020,°­º¯±æ,00280,00002,47770,01,0,4754020,¿µ´öÀ¾ È­°³¸®,0158,0001,47770,25022,1,µµÈ­¸Ç¼Ç,9,24,47770-3,84.94,,158-1,47770,4,,
1,"25,300",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,9,1,47770-133,84.9697,,522,47770,13,,
2,"13,000",,2005,2020,´ö°îÃµ±æ,00014,00000,47770,01,0,4754097,¿µ´öÀ¾ ¿ì°î¸®,0340,0002,47770,25027,1,¸®¹öºô(102µ¿),9,6,47770-19,84.69,,340-2,47770,9,,
3,"8,800",,1991,2020,¿ì°î±æ,00048,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0322,0010,47770,25027,1,°³³ª¸®,9,11,47770-4,84.94,,322-10,47770,4,,
4,"10,500",,1997,2020,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,9,14,47770-8,84.18,,283,47770,6,,
5,"4,400",,1990,2020,Áß¾Ó±æ,00026,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0262,0000,47770,25027,1,´ë¼º±×¸°¸Ç¼Ç,9,24,47770-7,71.685,,262,47770,3,,
6,"19,800",,2014,2020,¿ì°î±æ,00027,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0348,0001,47770,25027,1,µ¿º¸ÆÓ¸®½º,9,28,47770-123,80.9693,,348-1,47770,14,,
7,"23,300",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,9,28,47770-133,84.9007,,522,47770,5,,
8,"23,800",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,9,29,47770-133,84.8021,,522,47770,3,,
9,"4,500",,1991,2020,¿ÀÆ÷±æ,00050,00000,47770,01,0,4754267,°­±¸¸é ¿ÀÆ÷¸®,0570,0002,47770,31032,1,»ó¾Æ¸Ç¼Ç,9,11,47770-11,75.45,,570-2,47770,4,,
0,"8,500",,2003,2020,°­º¯±æ,00116,00008,47770,01,0,4754020,¿µ´öÀ¾ ³²¼®¸®,0028,0017,47770,25023,1,»ïÈ£°­º¯ºô¶ó,10,23,47770-18,84.93,,28-17,47770,3,,
1,"5,500",,1994,2020,¿ì°î±æ,00016,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0333,0005,47770,25027,1,²Þµ¹ÀÌºô¶ó,10,27,47770-6,99.94,,333-5,47770,1,,
2,"4,670",,1994,2020,³ªºñ»ê±æ,00071,00000,47770,01,0,4754061,°­±¸¸é ¿ÀÆ÷¸®,0643,0003,47770,31032,1,»ï»ç¸Ç¼Ç,10,19,47770-10,55.6,,643-3,47770,4,,
3,"6,800",,1991,2020,½Å°­±¸±æ,00059,00001,47770,01,0,4754195,°­±¸¸é ¿ÀÆ÷¸®,0003,0132,47770,31032,1,Ãµ¿ìºñÄ¡Å¸¿î,10,30,47770-12,78.92,,3-132,47770,1,,
4,"15,000",,2014,2020,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,10,12,47770-124,84.496,,506-16,47770,7,,
0,"38,000",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,11,4,47770-133,124.4158,,522,47770,14,,
1,"9,900",,1997,2020,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,11,7,47770-8,84.93,,283,47770,3,,
2,"25,300",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,11,11,47770-133,84.9007,,522,47770,7,,
3,"12,000",,2013,2020,´ö°îÃµ±æ,00014,00001,47770,01,0,4754097,¿µ´öÀ¾ ¿ì°î¸®,0340,0001,47770,25027,1,ºÎ¿ë¸¶Å©ºä,11,23,47770-117,70.8185,,340-1,47770,7,,
4,"4,300",,2003,2020,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,11,25,47770-16,32.19,,217,47770,2,,
5,"24,500",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,11,27,47770-133,84.9007,,522,47770,9,,
6,"12,500",,2013,2020,´ö°îÃµ±æ,00014,00001,47770,01,0,4754097,¿µ´öÀ¾ ¿ì°î¸®,0340,0001,47770,25027,1,ºÎ¿ë¸¶Å©ºä,11,30,47770-117,82.5696,,340-1,47770,4,,
7,"11,100",,2011,2020,½Å°­±¸6±æ,00026,00000,47770,01,0,4754194,°­±¸¸é ¿ÀÆ÷¸®,0003,0116,47770,31032,1,±Ý°­¿¤¸®½Ã¾Æ,11,6,47770-100,84.3176,,3-116,47770,6,,
8,"16,000",,2016,2020,¿µ´ö·Î,01828,00000,47770,03,0,3318006,¿µÇØ¸é ¼º³»¸®,0476,0001,47770,36030,1,¿µÇØµ¿º¸ÆÓ¸®½º,11,18,47770-134,59.927,,476-1,47770,6,,
9,"16,700",,2016,2020,¿µ´ö·Î,01828,00000,47770,03,0,3318006,¿µÇØ¸é ¼º³»¸®,0476,0001,47770,36030,1,¿µÇØµ¿º¸ÆÓ¸®½º,11,25,47770-134,59.927,,476-1,47770,7,,
0,"4,500",,1994,2020,±ºÃ»±æ,00130,00000,47770,01,0,4754048,¿µ´öÀ¾ ³²¼®¸®,0288,0000,47770,25023,1,µ¿¹®,12,31,47770-2,59.48,,288,47770,7,,
1,"4,000",,2003,2020,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,12,1,47770-16,32.19,,217,47770,6,,
2,"19,500",,2014,2020,¿ì°î±æ,00027,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0348,0001,47770,25027,1,µ¿º¸ÆÓ¸®½º,12,3,47770-123,81.6133,,348-1,47770,7,,
3,"9,000",,2013,2020,´ö°îÃµ±æ,00014,00001,47770,01,0,4754097,¿µ´öÀ¾ ¿ì°î¸®,0340,0001,47770,25027,1,ºÎ¿ë¸¶Å©ºä,12,9,47770-117,70.3683,,340-1,47770,2,,
4,"11,500",,1991,2020,¿ì°î±æ,00048,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0322,0010,47770,25027,1,°³³ª¸®,12,11,47770-4,84.94,,322-10,47770,2,,
5,"24,900",,2015,2020,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,13,47770-133,84.8021,,522,47770,12,21.03.03,O
6,"15,900",,2014,2020,½Å°­±¸±æ,00084,00000,47770,00,,4754195,°­±¸¸é ¿ÀÆ÷¸®,0012,0004,47770,31032,1,»ï±¤ÇÏÀÌÃ÷,12,21,47770-120,75.42,,12-4,47770,3,,
7,"15,000",,2011,2020,½Å°­±¸6±æ,00026,00000,47770,01,0,4754194,°­±¸¸é ¿ÀÆ÷¸®,0003,0116,47770,31032,1,±Ý°­¿¤¸®½Ã¾Æ,12,29,47770-100,83.6214,,3-116,47770,2,,
8,"15,700",,2011,2020,½Å°­±¸6±æ,00026,00000,47770,01,0,4754194,°­±¸¸é ¿ÀÆ÷¸®,0003,0116,47770,31032,1,±Ý°­¿¤¸®½Ã¾Æ,12,31,47770-100,84.3176,,3-116,47770,6,,
0,"5,000",,1990,2021,°­º¯±æ,00280,00002,47770,01,0,4754020,¿µ´öÀ¾ È­°³¸®,0158,0001,47770,25022,1,µµÈ­¸Ç¼Ç,1,25,47770-3,84.94,,158-1,47770,5,,
1,"5,900",,1994,2021,±ºÃ»±æ,00130,00000,47770,01,0,4754048,¿µ´öÀ¾ ³²¼®¸®,0288,0000,47770,25023,1,µ¿¹®,1,4,47770-2,84.92,,288,47770,7,,
2,"7,900",,2003,2021,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,1,20,47770-16,59.85,,217,47770,10,,
3,"7,500",,2003,2021,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,1,22,47770-16,59.85,,217,47770,8,,
4,"17,300",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,1,28,47770-133,71.0084,,522,47770,1,,
5,"15,800",,2011,2021,½Å°­±¸6±æ,00026,00000,47770,01,0,4754194,°­±¸¸é ¿ÀÆ÷¸®,0003,0116,47770,31032,1,±Ý°­¿¤¸®½Ã¾Æ,1,29,47770-100,84.358,,3-116,47770,7,,
0,"7,000",,2003,2021,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,2,5,47770-16,59.85,,217,47770,10,,
1,"23,500",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,2,5,47770-133,84.8021,,522,47770,8,,
2,"28,000",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,2,6,47770-133,84.9697,,522,47770,4,21.02.19,O
3,"28,000",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,2,6,47770-133,84.9697,,522,47770,4,,
4,"5,600",,1990,2021,Áß¾Ó±æ,00026,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0262,0000,47770,25027,1,´ë¼º±×¸°¸Ç¼Ç,2,8,47770-7,59.815,,262,47770,1,,
5,"25,700",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,2,8,47770-133,84.9007,,522,47770,12,,
6,"20,000",,2005,2021,´ö°îÃµ±æ,00014,00000,47770,01,0,4754097,¿µ´öÀ¾ ¿ì°î¸®,0340,0004,47770,25027,1,¸®¹öºô(101µ¿),2,8,47770-20,120.07,,340-4,47770,9,,
7,"20,400",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,2,9,47770-133,71.0084,,522,47770,1,,
8,"8,300",,2003,2021,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,2,19,47770-16,59.85,,217,47770,5,,
9,"8,250",,2003,2021,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,2,22,47770-16,59.85,,217,47770,4,,
10,"25,000",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,2,22,47770-133,84.8021,,522,47770,1,,
11,"24,900",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,2,22,47770-133,84.8021,,522,47770,12,,
12,"7,900",,1997,2021,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,2,27,47770-8,59.91,,283,47770,10,,
13,"27,000",,2018,2021,½Å°­±¸2±æ,00025,00000,47770,00,0,4754190,°­±¸¸é ¿ÀÆ÷¸®,0003,0008,47770,31032,1,±×¶ûºä,2,9,47770-144,84.8988,,3-8,47770,10,,
14,"11,800",,2014,2021,Ãà»êÇ×4±æ,00016,00000,47770,00,0,4754342,Ãà»ê¸é Ãà»ê¸®,0090,0001,47770,35032,1,µ¿º¸ÆÓ¸®½º,2,19,47770-127,52.8422,,90-1,47770,3,,
15,"9,100",,2004,2021,¹ú¿µ1±æ,00024,00000,47770,01,0,4754133,¿µÇØ¸é ¹ú¿µ¸®,0004,0002,47770,36035,1,À¯¼º¶û½ººô,2,19,47770-17,59.5368,,4-2,47770,4,,
0,"22,800",,2014,2021,µµ¸Å»û±æ,00038,00000,47770,01,0,4754106,¿µ´öÀ¾ ´ö°î¸®,0231,0002,47770,25024,1,µ¿º¸ÆÓ¸®½º2Â÷,3,6,47770-125,83.1684,,231-2,47770,2,,
1,"5,200",,1990,2021,Áß¾Ó±æ,00026,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0262,0000,47770,25027,1,´ë¼º±×¸°¸Ç¼Ç,3,6,47770-7,59.815,,262,47770,4,,
2,"7,500",,2003,2021,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,3,9,47770-16,59.85,,217,47770,3,,
3,"23,500",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,3,16,47770-133,84.9007,,522,47770,13,,
4,"21,000",,2015,2021,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,3,16,47770-133,71.0084,,522,47770,6,,
5,"5,800",,1990,2021,Áß¾Ó±æ,00026,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0262,0000,47770,25027,1,´ë¼º±×¸°¸Ç¼Ç,3,20,47770-7,59.815,,262,47770,1,,
6,"22,000",,2005,2021,´ö°îÃµ±æ,00014,00000,47770,01,0,4754097,¿µ´öÀ¾ ¿ì°î¸®,0340,0004,47770,25027,1,¸®¹öºô(101µ¿),3,31,47770-20,123.29,,340-4,47770,2,,
7,"14,900",,2011,2021,½Å°­±¸6±æ,00026,00000,47770,01,0,4754194,°­±¸¸é ¿ÀÆ÷¸®,0003,0116,47770,31032,1,±Ý°­¿¤¸®½Ã¾Æ,3,2,47770-100,84.3176,,3-116,47770,6,,
8,"7,900",,1990,2021,¿¹ÁÖ5±æ,00012,00001,47770,01,0,4754236,¿µÇØ¸é ¼º³»¸®,0431,0008,47770,36030,1,±ÃÀü,3,9,47770-14,71.29,,431-8,47770,3,,
9,"8,750",,1990,2021,¿¹ÁÖ5±æ,00012,00001,47770,01,0,4754236,¿µÇØ¸é ¼º³»¸®,0431,0008,47770,36030,1,±ÃÀü,3,22,47770-14,71.29,,431-8,47770,1,,
10,"14,000",,2014,2021,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,3,23,47770-124,84.496,,506-16,47770,4,,
0,"8,000",,1991,2021,¿ì°î±æ,00048,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0322,0010,47770,25027,1,°³³ª¸®,4,16,47770-4,84.94,,322-10,47770,5,,
1,"8,000",,1997,2021,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,4,16,47770-8,59.91,,283,47770,1,,
2,"9,500",,1991,2021,¿ì°î±æ,00048,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0322,0010,47770,25027,1,°³³ª¸®,4,19,47770-4,84.94,,322-10,47770,2,,
3,"4,000",,2003,2021,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,4,28,47770-16,32.19,,217,47770,4,,
