,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
54,"6,730",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.2281,,220-1,46720,5,,
55,"6,730",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.2281,,220-1,46720,5,,
56,"6,730",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.2281,,220-1,46720,5,,
57,"6,730",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.2281,,220-1,46720,5,,
58,"6,786",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.4796,,220-1,46720,5,,
59,"6,786",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.4796,,220-1,46720,5,,
60,"6,730",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.2281,,220-1,46720,6,,
61,"6,730",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.2281,,220-1,46720,6,,
62,"6,730",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.2281,,220-1,46720,6,,
63,"6,786",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.4796,,220-1,46720,6,,
64,"6,786",,2019,2019,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,12,27,46720-41,22.4796,,220-1,46720,6,,
0,"7,311",,1991,2020,À¾³»2±æ,00006,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0792,0002,46720,25021,1,¼­ÀÏ1,1,3,46720-1,79.01,,792-2,46720,4,,
1,"24,000",,2018,2020,Áß¾Ó·Î,00132,00000,46720,01,0,3287033,°î¼ºÀ¾ À¾³»¸®,0349,0004,46720,25021,1,Ã»¾Ï¼¾Æ®·²ºô,1,14,46720-40,83.912,,349-4,46720,8,,
2,"20,500",,2010,2020,ÇÐÁ¤3±æ,00020,00002,46720,01,0,4661337,°î¼ºÀ¾ ÇÐÁ¤¸®,0533,0021,46720,25022,1,°î¼º±âÂ÷¸¶À»¾Æ¶ß¸®¿ò,1,3,46720-21,84.7143,,533-21,46720,6,,
3,"8,200",,1997,2020,»ïÀÎµ¿±æ,00013,00000,46720,01,,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0005,46720,25022,1,µµ¸²,1,10,46720-3,59.91,,535-5,46720,6,,
4,"13,000",,2010,2020,ÇÐÁ¤3±æ,00020,00002,46720,01,0,4661337,°î¼ºÀ¾ ÇÐÁ¤¸®,0533,0021,46720,25022,1,°î¼º±âÂ÷¸¶À»¾Æ¶ß¸®¿ò,1,20,46720-21,59.6581,,533-21,46720,2,,
5,"10,600",,2004,2020,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,1,21,46720-6,57.817,,535-1,46720,3,,
6,"7,000",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,1,15,46720-8,59.4,,101-1,46720,8,,
7,"7,000",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,1,20,46720-8,59.4,,101-1,46720,5,,
0,"7,850",,1996,2020,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),2,3,46720-7,59.46,,788-6,46720,5,,
1,"4,700",,1985,2020,ÇÐ±³·Î,00093,00000,46720,01,0,3287025,°î¼ºÀ¾ À¾³»¸®,0721,0001,46720,25021,1,¼ÛÁ¦,2,11,46720-2,58.8,,721-1,46720,1,,
2,"18,000",,2018,2020,ÇÐ±³·Î,00087,00000,46720,00,0,3287025,°î¼ºÀ¾ À¾³»¸®,0724,0001,46720,25021,1,ÇØµç¼¾Æ®·²,2,18,46720-39,77.6914,,724-1,46720,6,,
3,"9,300",,2004,2020,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,2,18,46720-6,79.1485,,535-1,46720,3,,
4,"6,730",,2019,2020,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,2,25,46720-41,22.2281,,220-1,46720,4,,
5,"6,730",,2019,2020,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,2,25,46720-41,22.2281,,220-1,46720,6,,
6,"6,730",,2019,2020,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,2,25,46720-41,22.2281,,220-1,46720,6,,
7,"6,730",,2019,2020,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,2,25,46720-41,22.2281,,220-1,46720,6,,
8,"6,730",,2019,2020,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,2,25,46720-41,22.2281,,220-1,46720,4,,
9,"4,000",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,2,6,46720-8,41.265,,101-1,46720,3,,
10,"7,000",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,2,6,46720-8,59.4,,101-1,46720,9,,
11,"7,000",,1992,2020,Á×¸²5±æ,00003,00000,46720,01,0,4661303,¿Á°ú¸é Á×¸²¸®,0204,0002,46720,37022,1,°í¿îÆÄÅ©¸Ç¼Ç,2,12,46720-5,59.4,,204-2,46720,3,,
12,"3,500",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,2,14,46720-8,41.265,,101-1,46720,9,,
0,"4,600",,1985,2020,ÇÐ±³·Î,00093,00000,46720,01,0,3287025,°î¼ºÀ¾ À¾³»¸®,0721,0001,46720,25021,1,¼ÛÁ¦,3,6,46720-2,58.8,,721-1,46720,5,,
1,"19,000",,2010,2020,ÇÐÁ¤3±æ,00020,00002,46720,01,0,4661337,°î¼ºÀ¾ ÇÐÁ¤¸®,0533,0021,46720,25022,1,°î¼º±âÂ÷¸¶À»¾Æ¶ß¸®¿ò,3,27,46720-21,84.7143,,533-21,46720,7,,
2,"12,300",,2004,2020,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,3,30,46720-6,57.817,,535-1,46720,7,,
3,"6,730",,2019,2020,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,3,23,46720-41,22.2281,,220-1,46720,6,,
0,"11,600",,2004,2020,»ïÀÎµ¿±æ,00021,00000,46720,01,0,4661140,°î¼ºÀ¾ ÇÐÁ¤¸®,0535,0001,46720,25022,1,ÇÑ¾çÆÄÅ©ºô,4,6,46720-6,57.817,,535-1,46720,6,,
1,"7,300",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,4,7,46720-8,59.4,,101-1,46720,3,,
2,"6,000",,1992,2020,Á×¸²5±æ,00003,00000,46720,01,0,4661303,¿Á°ú¸é Á×¸²¸®,0204,0002,46720,37022,1,°í¿îÆÄÅ©¸Ç¼Ç,4,17,46720-5,59.4,,204-2,46720,6,,
3,"6,500",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,4,23,46720-8,59.4,,101-1,46720,14,,
0,"21,130",,2020,2020,¼®°î2±æ,00033,00000,46720,01,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,5,20,46720-43,77.5127,,556,46720,5,,
1,"21,130",,2020,2020,¼®°î2±æ,00033,00000,46720,01,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,5,20,46720-43,77.5127,,556,46720,12,,
2,"21,130",,2020,2020,¼®°î2±æ,00033,00000,46720,01,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,5,20,46720-43,77.5127,,556,46720,11,,
3,"21,130",,2020,2020,¼®°î2±æ,00033,00000,46720,01,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,5,20,46720-43,77.5127,,556,46720,10,,
4,"21,130",,2020,2020,¼®°î2±æ,00033,00000,46720,01,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,5,20,46720-43,77.5127,,556,46720,9,,
5,"21,130",,2020,2020,¼®°î2±æ,00033,00000,46720,01,0,4661154,¼®°î¸é ¼®°î¸®,0556,0000,46720,33021,1,Ã»ÀÚ¿¬¾ÆÆÄÆ®101µ¿,5,20,46720-43,77.5127,,556,46720,8,,
6,"5,600",,2019,2020,´ëÇÐ·Î,00128,00000,46720,01,0,3287027,¿Á°ú¸é ¿Á°ú¸®,0220,0001,46720,37021,1,ÃµÁöÆÓ¸®½º,5,18,46720-41,22.2281,,220-1,46720,6,,
7,"13,300",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,1,,
8,"14,790",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,15,,
9,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,14,,
10,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,14,,
11,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,13,,
12,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,12,,
13,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,12,,
14,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,12,,
15,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,11,,
16,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,10,,
17,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,10,,
18,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,10,,
19,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,9,,
20,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,8,,
21,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,8,,
22,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,7,,
23,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,7,,
24,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,5,,
25,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,5,,
26,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,4,,
27,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,4,,
28,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,4,,
29,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,3,,
30,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,3,,
31,"13,400",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,2,,
32,"13,400",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,2,,
33,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,2,,
34,"13,300",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,1,,
35,"13,300",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,6,46720-33,59.4293,,684,46720,1,,
36,"13,300",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,7,46720-33,59.4293,,684,46720,1,,
37,"14,790",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,7,46720-33,59.4293,,684,46720,15,,
38,"14,790",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,7,46720-33,59.4293,,684,46720,11,,
39,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,7,46720-33,59.4293,,684,46720,10,,
40,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,7,46720-33,59.4293,,684,46720,6,,
41,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,7,46720-33,59.4293,,684,46720,6,,
42,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,7,46720-33,59.4293,,684,46720,5,,
43,"13,400",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,8,46720-33,59.4293,,684,46720,2,,
44,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,8,46720-33,59.4293,,684,46720,13,,
45,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,8,46720-33,59.4293,,684,46720,11,,
46,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,8,46720-33,59.4293,,684,46720,9,,
47,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,8,46720-33,59.4293,,684,46720,9,,
48,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,8,46720-33,59.4293,,684,46720,8,,
49,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,8,46720-33,59.4293,,684,46720,8,,
50,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,8,46720-33,59.4293,,684,46720,3,,
51,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,13,46720-33,59.4293,,684,46720,7,,
52,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,18,46720-33,59.4293,,684,46720,3,,
53,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,20,46720-33,59.4293,,684,46720,4,,
54,"14,790",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,20,46720-33,59.4293,,684,46720,15,,
55,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,20,46720-33,59.4293,,684,46720,14,,
56,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,20,46720-33,59.4293,,684,46720,13,,
57,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,20,46720-33,59.4293,,684,46720,11,,
58,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,20,46720-33,59.4293,,684,46720,7,,
59,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,20,46720-33,59.4293,,684,46720,6,,
60,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,20,46720-33,59.4293,,684,46720,6,,
61,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,20,46720-33,59.4293,,684,46720,5,,
62,"13,490",,2015,2020,´ëÇÐ·Î,00208,00000,46720,00,0,3287027,¿Á°ú¸é Á×¸²¸®,0684,0000,46720,37022,1,¿Á°úÇØ±¤¼§±×¸±¶ó,5,22,46720-33,59.4293,,684,46720,9,,
63,"3,900",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,5,25,46720-8,41.265,,101-1,46720,9,,
0,"8,500",,1996,2020,À¾³»2±æ,00013,00000,46720,01,0,4661270,°î¼ºÀ¾ À¾³»¸®,0788,0006,46720,25021,1,°í¿î(788-6),6,29,46720-7,59.46,,788-6,46720,4,,
1,"6,000",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,6,17,46720-8,59.4,,101-1,46720,10,,
2,"3,950",,1998,2020,Á×¸²2±æ,00045,00000,46720,01,0,4661302,¿Á°ú¸é Á×¸²¸®,0101,0001,46720,37022,1,¼º¾Ï¸Ç¼Ç,6,26,46720-8,41.265,,101-1,46720,5,,
