,°»½Å¿ä±¸±Ç»ç¿ë,°ÇÃà³âµµ,°è¾à±¸ºÐ,°è¾à±â°£,³â,¹ýÁ¤µ¿,º¸Áõ±Ý¾×,¾ÆÆÄÆ®,¿ù,¿ù¼¼±Ý¾×,ÀÏ,Àü¿ë¸éÀû,Á¾Àü°è¾àº¸Áõ±Ý,Á¾Àü°è¾à¿ù¼¼,Áö¹ø,Áö¿ªÄÚµå,Ãþ
23,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,0,27,59.8044,,,390-1,46830,2
24,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,0,30,59.8044,,,390-1,46830,13
0,,1999,,,2012,¿µ¾ÏÀ¾ ¿ª¸®,"1,000",¿µ½Å,5,30,7,59.52,,,304,46830,7
1,,1999,,,2012,¿µ¾ÏÀ¾ ¿ª¸®,"4,000",¿µ½Å,5,0,8,59.52,,,304,46830,11
2,,1999,,,2012,¿µ¾ÏÀ¾ ¿ª¸®,"4,000",¿µ½Å,5,0,10,59.52,,,304,46830,11
3,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,675",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,5,0,1,59.8044,,,390-1,46830,7
4,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,0,1,59.8598,,,313-1,46830,1
5,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,5,0,2,59.8044,,,390-1,46830,4
6,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,5,0,3,59.8044,,,390-1,46830,4
7,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,5,0,4,59.8044,,,390-1,46830,11
8,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"2,000",»ïÈ£ºô¶óÆ®101,5,20,4,39.84,,,166-4,46830,14
9,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,25,5,59.8598,,,313-1,46830,10
10,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,0,10,59.8598,,,313-1,46830,2
11,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,0,11,59.8598,,,313-1,46830,13
12,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,0,11,59.8598,,,313-1,46830,10
13,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"2,700",»ïÈ£ºô¶óÆ®101,5,0,15,39.84,,,166-4,46830,14
14,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,0,15,59.8598,,,313-1,46830,13
15,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,0,16,59.8598,,,313-1,46830,8
16,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,0,16,59.8598,,,313-1,46830,12
17,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,5,0,16,59.8044,,,390-1,46830,10
18,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,0,17,59.8598,,,313-1,46830,11
19,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,5,0,17,59.8044,,,390-1,46830,10
20,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,5,0,17,59.8598,,,313-1,46830,10
21,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"2,700",»ïÈ£ºô¶óÆ®101,5,0,25,39.84,,,166-4,46830,2
22,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,675",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,5,0,30,59.8044,,,390-1,46830,7
23,,2006,,,2012,ÇÐ»ê¸é µ¶Ãµ¸®,200,¸ñ¿ìA,5,25,21,68.72,,,60-2,46830,4
0,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",»ïÈ£ºô¶óÆ®101,6,30,1,39.84,,,166-4,46830,2
1,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,6,10,1,59.8598,,,313-1,46830,15
2,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",»ïÈ£ºô¶óÆ®101,6,30,5,39.84,,,166-4,46830,11
3,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,048",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,6,8,7,36.52,,,1736,46830,13
4,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,6,0,9,59.8598,,,313-1,46830,14
5,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"2,000",»ïÈ£ºô¶óÆ®101,6,20,11,39.84,,,166-4,46830,5
6,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",Á¾¿ø,6,0,12,59.89,,,222-9,46830,7
7,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,6,0,12,59.8044,,,390-1,46830,11
8,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,6,0,13,59.8044,,,390-1,46830,5
9,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",±ÝÈ£Å¸¿î,6,45,15,59.96,,,1679-1,46830,1
10,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,500,Á¾¿ø,6,35,17,36.63,,,222-9,46830,11
11,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,677",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,6,11,18,46.56,,,1736,46830,13
12,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,675",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,6,0,19,59.8044,,,390-1,46830,3
13,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,675",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,6,0,20,59.8044,,,390-1,46830,10
14,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,6,0,22,59.8044,,,390-1,46830,13
15,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,6,0,27,59.8598,,,313-1,46830,6
16,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,6,0,28,59.8598,,,313-1,46830,10
17,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,6,0,28,59.8598,,,313-1,46830,3
18,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,6,10,29,59.8598,,,313-1,46830,5
19,,2006,,,2012,ÇÐ»ê¸é µ¶Ãµ¸®,"1,000",½Ö¿ìB,6,20,29,84.51,,,60-1,46830,3
0,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,675",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,7,0,1,59.8044,,,390-1,46830,10
1,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,7,0,2,59.8598,,,313-1,46830,6
2,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",»ïÈ£ºô¶óÆ®101,7,0,3,39.84,,,166-4,46830,3
3,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,7,0,6,59.8044,,,390-1,46830,14
4,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,677",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,7,11,11,46.97,,,1736,46830,3
5,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,048",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,7,8,12,36.78,,,1736,46830,5
6,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",»ïÈ£ºô¶óÆ®101,7,30,13,39.84,,,166-4,46830,7
7,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,677",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,7,11,18,46.56,,,1736,46830,12
8,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"2,000",»ïÈ£ºô¶óÆ®101,7,20,19,39.84,,,166-4,46830,12
9,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,7,0,19,59.8044,,,390-1,46830,14
10,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,675",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,7,0,21,59.8044,,,390-1,46830,8
11,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",»ïÈ£ºô¶óÆ®101,7,30,25,39.84,,,166-4,46830,13
12,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",»ïÈ£ºô¶óÆ®101,7,0,26,39.84,,,166-4,46830,3
13,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,677",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,7,11,26,46.97,,,1736,46830,15
14,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",»ïÈ£ºô¶óÆ®101,7,0,27,39.84,,,166-4,46830,7
15,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,7,0,27,59.8598,,,313-1,46830,14
16,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,048",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,7,8,31,36.52,,,1736,46830,4
0,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,8,0,7,59.8598,,,313-1,46830,15
1,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",Á¾¿ø,8,0,8,36.63,,,222-9,46830,3
2,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,048",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,8,8,14,36.78,,,1736,46830,4
3,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,8,0,16,59.8598,,,313-1,46830,14
4,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,8,0,17,59.8598,,,313-1,46830,2
5,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",±ÝÈ£Å¸¿î,8,0,18,59.92,,,1679-1,46830,11
6,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,8,0,20,59.8598,,,313-1,46830,6
7,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,675",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,8,0,20,59.8044,,,390-1,46830,1
8,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",±ÝÈ£Å¸¿î,8,40,20,59.96,,,1679-1,46830,2
9,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",±ÝÈ£Å¸¿î,8,0,21,39.84,,,1679-1,46830,9
10,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",±ÝÈ£Å¸¿î,8,0,21,59.96,,,1679-1,46830,3
11,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,8,0,23,59.92,,,1679-1,46830,9
12,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,300",±ÝÈ£Å¸¿î,8,0,23,39.84,,,1679-1,46830,11
13,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",±ÝÈ£Å¸¿î,8,0,23,39.84,,,1679-1,46830,3
14,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",±ÝÈ£Å¸¿î,8,0,25,59.96,,,1679-1,46830,9
15,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,8,0,25,59.96,,,1679-1,46830,2
16,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,300",±ÝÈ£Å¸¿î,8,0,25,59.96,,,1679-1,46830,9
17,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",±ÝÈ£Å¸¿î,8,0,25,39.84,,,1679-1,46830,11
18,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,8,0,27,59.8044,,,390-1,46830,6
19,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,8,0,27,59.96,,,1679-1,46830,7
20,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,8,0,27,59.92,,,1679-1,46830,8
21,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,8,0,29,59.92,,,1679-1,46830,7
22,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,8,0,30,59.8044,,,390-1,46830,3
23,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,8,0,31,59.96,,,1679-1,46830,5
24,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,8,0,31,59.96,,,1679-1,46830,3
25,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,6,59.9801,,,2183,46830,7
26,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,11,59.9801,,,2183,46830,12
27,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,11,59.9801,,,2183,46830,12
28,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,13,59.9801,,,2183,46830,10
29,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,000",Èñ¸Á°¡,8,0,13,59.9456,,,2183,46830,3
30,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,14,59.9801,,,2183,46830,10
31,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,14,59.9801,,,2183,46830,15
32,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"3,000",Èñ¸Á°¡,8,10,15,59.9456,,,2183,46830,5
33,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,300",Èñ¸Á°¡,8,0,15,59.9456,,,2183,46830,10
34,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,300",Èñ¸Á°¡,8,0,15,59.9456,,,2183,46830,7
35,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"3,000",Èñ¸Á°¡,8,0,15,59.9456,,,2183,46830,12
36,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,16,59.9801,,,2183,46830,13
37,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,300",Èñ¸Á°¡,8,0,17,59.9456,,,2183,46830,9
38,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,000",Èñ¸Á°¡,8,0,18,59.9456,,,2183,46830,5
39,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,500",Èñ¸Á°¡,8,0,18,59.9801,,,2183,46830,5
40,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,000",Èñ¸Á°¡,8,0,18,59.9456,,,2183,46830,5
41,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"3,000",Èñ¸Á°¡,8,0,18,59.9456,,,2183,46830,12
42,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,000",Èñ¸Á°¡,8,0,18,59.9456,,,2183,46830,5
43,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,000",Èñ¸Á°¡,8,0,20,59.9456,,,2183,46830,5
44,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,20,59.9801,,,2183,46830,15
45,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,300",Èñ¸Á°¡,8,0,20,59.9456,,,2183,46830,12
46,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"3,000",Èñ¸Á°¡,8,0,21,59.9456,,,2183,46830,5
47,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,500",Èñ¸Á°¡,8,0,21,59.9801,,,2183,46830,5
48,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,300",Èñ¸Á°¡,8,0,22,59.9456,,,2183,46830,7
49,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,22,59.9801,,,2183,46830,9
50,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,24,59.9801,,,2183,46830,15
51,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,24,59.9801,,,2183,46830,14
52,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,25,59.9801,,,2183,46830,14
53,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,25,59.9801,,,2183,46830,12
54,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,25,59.9801,,,2183,46830,6
55,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,000",Èñ¸Á°¡,8,0,27,59.9456,,,2183,46830,5
56,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,300",Èñ¸Á°¡,8,0,27,59.9456,,,2183,46830,14
57,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,8,0,29,59.9801,,,2183,46830,11
58,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,500",Èñ¸Á°¡,8,0,31,59.9801,,,2183,46830,5
0,,2004,,,2012,¿µ¾ÏÀ¾ Ãá¾ç¸®,"6,000",Ã»¼Ûµå¸²ºô,9,0,4,59.8723,,,420,46830,8
1,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,9,0,1,59.92,,,1679-1,46830,9
2,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,9,0,4,59.8598,,,313-1,46830,13
3,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,9,0,4,59.8044,,,390-1,46830,15
4,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,9,10,4,59.8598,,,313-1,46830,11
5,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,675",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,9,0,5,59.8044,,,390-1,46830,13
6,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,9,0,5,59.96,,,1679-1,46830,8
7,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",Á¾¿ø,9,0,5,59.89,,,222-9,46830,13
8,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,9,0,6,59.8044,,,390-1,46830,14
9,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",±ÝÈ£Å¸¿î,9,0,10,39.84,,,1679-1,46830,11
10,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,300",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,9,2,11,59.8598,,,313-1,46830,3
11,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",»ïÈ£ºô¶óÆ®101,9,0,11,39.84,,,166-4,46830,14
12,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"2,800",»ïÈ£ºô¶óÆ®101,9,0,11,39.84,,,166-4,46830,11
13,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",»ïÈ£ºô¶óÆ®101,9,0,11,39.84,,,166-4,46830,5
14,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,677",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,9,11,12,46.56,,,1736,46830,9
15,,2011,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,9,8,13,36.74,,,1739,46830,6
16,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",±ÝÈ£Å¸¿î,9,0,14,39.84,,,1679-1,46830,1
17,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,9,0,14,59.8044,,,390-1,46830,11
18,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,9,0,14,59.8044,,,390-1,46830,5
19,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,677",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,9,11,17,46.9,,,1736,46830,1
20,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,9,0,17,59.96,,,1679-1,46830,4
21,,1999,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"7,000",Á¾¿ø,9,0,18,59.96,,,222-9,46830,10
22,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,9,0,19,59.8044,,,390-1,46830,2
23,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",±ÝÈ£Å¸¿î,9,0,19,39.84,,,1679-1,46830,3
24,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",±ÝÈ£Å¸¿î,9,0,19,39.84,,,1679-1,46830,5
25,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,9,0,20,59.96,,,1679-1,46830,1
26,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,9,0,21,59.8598,,,313-1,46830,4
27,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,9,0,21,59.8598,,,313-1,46830,2
28,,2011,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,9,8,24,36.74,,,1739,46830,14
29,,1998,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,9,0,25,59.92,,,1679-1,46830,5
30,,2006,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,9,0,25,59.8044,,,390-1,46830,12
31,,2009,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"1,048",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,9,8,25,36.78,,,1736,46830,15
32,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,9,10,26,59.8598,,,313-1,46830,8
33,,2002,,,2012,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,9,10,26,59.8598,,,313-1,46830,4
34,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,300",Èñ¸Á°¡,9,0,2,59.9456,,,2183,46830,11
35,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"3,000",Èñ¸Á°¡,9,0,2,59.9456,,,2183,46830,5
36,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,9,0,4,59.9801,,,2183,46830,9
37,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,9,0,5,59.9801,,,2183,46830,6
38,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,9,0,7,59.9801,,,2183,46830,10
39,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,300",Èñ¸Á°¡,9,0,7,59.9456,,,2183,46830,10
40,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,800",Èñ¸Á°¡,9,0,10,59.9801,,,2183,46830,9
41,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,000",Èñ¸Á°¡,9,0,10,59.9456,,,2183,46830,5
42,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,000",Èñ¸Á°¡,9,0,12,59.9456,,,2183,46830,5
43,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,300",Èñ¸Á°¡,9,0,15,59.9456,,,2183,46830,9
44,,2012,,,2012,»ïÈ£À¾ ¿ë´ç¸®,"4,000",Èñ¸Á°¡,9,0,15,59.9456,,,2183,46830,4
